;BUS_ID;BUS_NAME;Gen_Type;Latitude;Longitude;U_FED;REG
4039;5449.0;PFORMO-CE230;;-2.919422;-41.03165;CE;Nordeste
4040;5451.0;FTZ2---CE500;;-3.833025;-38.543522;CE;Nordeste
4041;5452.0;FORTAL-CE230;;-3.828478;-38.540972;CE;Nordeste
4042;5453.0;FORTAL-CE069;;-3.86075;-38.557167;CE;Nordeste
4043;5456.0;FTZTR4-CE013;;-3.828478;-38.540972;CE;Nordeste
4044;5457.0;FTZT4--CE013;;-3.86075;-38.557167;CE;Nordeste
4045;5458.0;FTDB1--CE230;;-3.833025;-38.543522;CE;Nordeste
4046;5459.0;ALEGRIEOL092;EOL;-5.097279;-36.402501;RN;Nordeste
4047;5460.0;MRU---UTE000;UTE;-3.86075;-38.557167;CE;Nordeste
4048;5461.0;ACU2---RN230;;-5.593044;-36.908622;RN;Nordeste
4049;5462.0;UT-JSP-RN230;;-5.380111111;-36.82111111;RN;Nordeste
4050;5463.0;ACU2---RN069;;-5.5083;-36.01778;RN;Nordeste
4051;5464.0;RGOATR-PI013;;-5.593044;-36.908622;PI;Nordeste
4052;5466.0;UJSP--UTE000;UTE;-5.380111111;-36.82111111;RN;Nordeste
4053;5467.0;TACU--UTE000;UTE;-5.380111111;-36.82111111;RN;Nordeste
4054;5468.0;ACU2---RN138;;-5.5083;-36.01778;RN;Nordeste
4055;5470.0;MIASS3-RN230;;-5.1475;-36.489861;RN;Nordeste
4056;5471.0;D.GOUV-CE230;;-3.79275;-38.51666667;CE;Nordeste
4057;5472.0;P.MORGEOL019;EOL;-2.81509786;-40.23487495;CE;Nordeste
4058;5473.0;D.GOUV-CE069;;-3.86075;-38.557167;CE;Nordeste
4059;5474.0;S.MATO-RN138;;-5.5083;-36.01778;RN;Nordeste
4060;5475.0;S.MATO-RN069;;-5.5083;-36.01778;RN;Nordeste
4061;5476.0;SMDT1--RN013;;-5.5083;-36.01778;RN;Nordeste
4062;5477.0;MIASS3-RN034;;-5.1475;-36.489861;RN;Nordeste
4063;5480.0;SOBRA3-CE500;;-3.690358;-40.300463;CE;Nordeste
4064;5481.0;SBD----CE230;;-3.699822;-40.382572;CE;Nordeste
4065;5483.0;SOBRAL-CE069;;-3.86075;-38.557167;CE;Nordeste
4066;5485.0;SBDT1--CE013;;-3.699822;-40.382572;CE;Nordeste
4067;5486.0;ACARAU-CE230;;-2.9276583;-40.1143516;CE;Nordeste
4068;5487.0;SBDT2--CE013;;-3.699822;-40.382572;CE;Nordeste
4069;5488.0;SBT----CE230;;-3.690358;-40.300463;CE;Nordeste
4070;5489.0;AUDC2--CE069;;-2.9276583;-40.1143516;CE;Nordeste
4071;5491.0;PIRIPI-PI230;;-4.283861111;-41.75444444;PI;Nordeste
4072;5492.0;PIRIPI-PI138;;-6.72389;-43.563958;PI;Nordeste
4073;5493.0;PIRIPI-PI069;;-6.72389;-43.563958;PI;Nordeste
4074;5494.0;PRIRLT-PI013;;-4.283861111;-41.75444444;PI;Nordeste
4075;5496.0;PRI----PI013;;-6.72389;-43.563958;PI;Nordeste
4076;5500.0;TERES2-PI500;;-5.264416667;-42.72666667;PI;Nordeste
4077;5501.0;TERESI-PI230;;-5.239972222;-42.82861111;PI;Nordeste
4078;5502.0;TERES2-PI230;;-5.264416667;-42.72666667;PI;Nordeste
4079;5503.0;TERESI-PI069;;-6.72389;-43.563958;PI;Nordeste
4080;5505.0;TSAT1--PI013;;-6.72389;-43.563958;PI;Nordeste
4081;5506.0;TSAT2--PI013;;-6.72389;-43.563958;PI;Nordeste
4082;5509.0;TERESISIN001;SIN;-5.264416667;-42.72666667;PI;Nordeste
4083;5510.0;B.ESPE-PI500;;-6.72389;-43.563958;PI;Nordeste
4084;5511.0;B.ESPE-PI230;;-6.72389;-43.563958;PI;Nordeste
4085;5518.0;ALEGRI-RN230;;-5.124316;-36.383289;RN;Nordeste
4086;5519.0;ALG----RN034;;-5.124316;-36.383289;RN;Nordeste
4087;5520.0;UBE1--UHE001;UHE;-6.747786;-43.56697;PI;Nordeste
4088;5522.0;UBE2--UHE001;UHE;-6.747786;-43.56697;MA;Norte
4089;5523.0;BOAESPSIN001;SIN;-6.747786;-43.56697;PI;Nordeste
4090;5525.0;C.NETO-MA230;;-4.2981669;-42.9865114;MA;Norte
4091;5526.0;C.NETO-MA069;;-3.796367;-43.406167;MA;Norte
4092;5527.0;MASSAP-CE230;;-4.2981669;-42.9865114;MA;Norte
4093;5528.0;HEINKN-MA230;;-5.415556;-47.550556;MA;Norte
4094;5529.0;CAXIA2-MA069;;-3.796367;-43.406167;MA;Norte
4095;5530.0;CHAP1B-PI034;;-7.56968194;-40.70317552;PI;Nordeste
4096;5531.0;PERITO-MA230;;-4.368323;-44.331111;MA;Norte
4097;5532.0;PRTF62-MA013;;-4.368323;-44.331111;MA;Norte
4098;5533.0;PERITO-MA069;;-3.796367;-43.406167;MA;Norte
4099;5535.0;PRTF61-MA013;;-3.796367;-43.406167;MA;Norte
4100;5536.0;ICAZIN-CE034;;-3.019181;-39.678686;CE;Nordeste
4101;5537.0;ICAZIN-CE230;;-3.019181;-39.678686;CE;Nordeste
4102;5539.0;MRAT62-MA013;;-3.566219;-44.535478;MA;Norte
4103;5541.0;MIRAND-MA230;;-3.566219;-44.535478;MA;Norte
4104;5542.0;MIRAND-MA138;;-3.796367;-43.406167;MA;Norte
4105;5543.0;MIRAND-MA069;;-3.796367;-43.406167;MA;Norte
4106;5545.0;MRTF01-MA013;;-3.566219;-44.535478;MA;Norte
4107;5546.0;MRAT61-MA013;;-3.566219;-44.535478;MA;Norte
4108;5550.0;SLUIS2-MA500;;-2.717222;-44.316944;MA;Norte
4109;5551.0;SLUIS2-MA230;;-2.717222;-44.316944;MA;Norte
4110;5555.0;MRAT63-MA013;;-3.566219;-44.535478;MA;Norte
4111;5556.0;GERANO-MA230;;-2.717222;-44.316944;MA;Norte
4112;5557.0;TOC.I1UTE000;UTE;-2.717222;-44.316944;MA;Norte
4113;5558.0;TOC.I2UTE000;UTE;-2.717222;-44.316944;MA;Norte
4114;5561.0;SLUIS1-MA230;;-2.600944444;-44.28888889;MA;Norte
4115;5562.0;SLUIS2-MA069;;-5.415556;-47.550556;MA;Norte
4116;5563.0;SLUIS1-MA069;;-3.796367;-43.406167;MA;Norte
4117;5565.0;IZTF65-MA013;;-5.423153;-47.471917;MA;Norte
4118;5566.0;IZTF63-MA013;;-5.423153;-47.471917;MA;Norte
4119;5567.0;IZTF64-MA013;;-5.423153;-47.471917;MA;Norte
4120;5570.0;S.J.PI-PI500;;-8.354138889;-42.22916667;PI;Nordeste
4121;5571.0;S.J.PI-PI230;;-8.354138889;-42.22916667;PI;Nordeste
4122;5573.0;S.J.PI-PI069;;-6.72389;-43.563958;PI;Nordeste
4123;5578.0;SLUIS4-MA069;;-3.796367;-43.406167;MA;Norte
4124;5579.0;PDTF64-MA013;;-5.2693;-44.4812;MA;Norte
4125;5580.0;P.DUTR-MA500;;-5.2693;-44.4812;MA;Norte
4126;5581.0;P.DUTR-MA230;;-5.2693;-44.4812;MA;Norte
4127;5583.0;P.DUTR-MA069;;-3.796367;-43.406167;MA;Norte
4128;5584.0;PDTF61-MA013;;-5.2693;-44.4812;MA;Norte
4129;5585.0;P.DUTR-MA013;;-5.2693;-44.4812;MA;Norte
4130;5586.0;PDUTRASIN001;SIN;-5.2693;-44.4812;MA;Norte
4131;5590.0;IMPERA-MA500;;-5.423153;-47.471917;MA;Norte
4132;5591.0;IMPERA-MA230;;-5.423153;-47.471917;MA;Norte
4133;5592.0;IMP.T2-MA013;;-5.423153;-47.471917;MA;Norte
4134;5593.0;IMPERA-MA069;;-6.347742;-47.376983;MA;Norte
4135;5594.0;ESTREI-MA500;;-6.586389;-47.4575;MA;Norte
4136;5595.0;ESTREIUHE008;UHE;-6.586389;-47.4575;MA;Norte
4137;5596.0;IMPER1SIN001;SIN;-5.423153;-47.471917;MA;Norte
4138;5599.0;IMP.T1-MA013;;-5.423153;-47.471917;MA;Norte
4139;5600.0;CHAP1BEOL045;EOL;-7.56968194;-40.70317552;PI;Nordeste
4140;5601.0;P.FRAN-MA230;;-6.347742;-47.376983;MA;Norte
4141;5602.0;P.FRAN-MA138;;-6.347742;-47.376983;MA;Norte
4142;5603.0;P.FRAN-MA069;;-3.796367;-43.406167;MA;Norte
4143;5605.0;P.FRA2-MA013;;-6.347742;-47.376983;MA;Norte
4144;5607.0;P.FRA1-MA013;;-6.347742;-47.376983;MA;Norte
4145;5609.0;PITAQUUTE000;UTE;-2.586144;-44.355797;MA;Norte
4146;5610.0;P.ITAQUTE000;UTE;-2.586144;-44.355797;MA;Norte
4147;5611.0;TAUA2--CE230;;-6.002111111;-40.27583333;CE;Nordeste
4148;5612.0;TRAIT3EOL036;EOL;-3.27922444;-39.30611639;CE;Nordeste
4149;5613.0;TAUA2--CE069;;-3.86075;-38.557167;CE;Nordeste
4150;5616.0;PRTF63-MA013;;-4.368323;-44.331111;MA;Norte
4151;5618.0;PDTF65-MA013;;-5.2693;-44.4812;MA;Norte
4152;5620.0;CHAP3B-PI034;;-7.40929161;-40.69511612;PI;Nordeste
4153;5621.0;COREMA-PB230;;-7.018027778;-37.95861111;PB;Nordeste
4154;5622.0;CHAP3BEOL065;EOL;-7.40929161;-40.69511612;PI;Nordeste
4155;5623.0;COREMA-PB069;;-5.5083;-36.01778;PB;Nordeste
4156;5625.0;CMAT1--PB013;;-7.018027778;-37.95861111;PB;Nordeste
4157;5627.0;CMAT2--PB013;;-7.018027778;-37.95861111;PB;Nordeste
4158;5630.0;EDWIGE-PI138;;-7.379317;-40.568981;PI;Nordeste
4159;5631.0;ICO----CE230;;-6.41025;-38.86777778;CE;Nordeste
4160;5632.0;EDWIGE-PI034;;-7.379317;-40.568981;PI;Nordeste
4161;5633.0;ICO----CE069;;-3.86075;-38.557167;CE;Nordeste
4162;5641.0;PICI2--CE230;;-3.744407;-38.5832797;CE;Nordeste
4163;5642.0;PARNIVUTE000;UTE;-4.817778;-44.353056;MA;Norte
4164;5643.0;PICI2--CE069;;-3.86075;-38.557167;CE;Nordeste
4165;5645.0;SA.LOP-MA500;;-4.819994;-44.350361;MA;Norte
4166;5646.0;MAR3-GUTE000;UTE;-4.8239;-44.356086;MA;Norte
4167;5647.0;MARIV-UTE000;UTE;-4.819717;-44.353989;MA;Norte
4168;5648.0;MARV--UTE000;UTE;-4.820883;-44.354572;MA;Norte
4169;5649.0;PARNAI-MA500;;-4.819914;-44.353186;MA;Norte
4170;5650.0;NVNC2-UTE000;UTE;-4.818903;-44.353586;MA;Norte
4171;5651.0;CAUIPE-CE230;;-3.694405;-38.8703226;CE;Nordeste
4172;5652.0;UTE_FOUTE000;UTE;-3.681505;-38.865713;CE;Nordeste
4173;5653.0;CAUIPE-CE069;;-3.86075;-38.557167;CE;Nordeste
4174;5654.0;T.FTZGUTE002;UTE;-3.681505;-38.865713;CE;Nordeste
4175;5655.0;T.FTZVUTE001;UTE;-3.681505;-38.865713;CE;Nordeste
4176;5656.0;PPC1--UTE000;UTE;-3.582036;-38.872631;CE;Nordeste
4177;5658.0;PPECEMUTE000;UTE;-3.582222;-38.875833;CE;Nordeste
4178;5659.0;PPD---UTE000;UTE;-3.581667;-38.873889;CE;Nordeste
4179;5660.0;TERMOCUTE000;UTE;-3.693039;-38.872125;CE;Nordeste
4180;5669.0;VERONI-PI138;;-7.347217;-40.566422;PI;Nordeste
4181;5670.0;VERONI-PI034;;-7.347217;-40.566422;PI;Nordeste
4182;5671.0;PICOS--PI230;;-7.099694444;-41.42111111;PI;Nordeste
4183;5672.0;VERONIEOL033;EOL;-7.33057948;-40.57947838;PI;Nordeste
4184;5673.0;PICOS--PI069;;-6.72389;-43.563958;PI;Nordeste
4185;5675.0;PICT2--PI013;;-7.099694444;-41.42111111;PI;Nordeste
4186;5677.0;TERES2-PI069;;-6.72389;-43.563958;PI;Nordeste
4187;5678.0;B.ESPE-PI069;;-6.72389;-43.563958;PI;Nordeste
4188;5679.0;PNBIII-PI500;;-3.125025;-41.7661;PI;Nordeste
4189;5681.0;E.MART-PI230;;-8.096667;-43.6625;PI;Nordeste
4190;5683.0;E.MART-PI069;;-6.72389;-43.563958;PI;Nordeste
4191;5684.0;BACAB--MA500;;-3.0211221;-44.2969805;MA;Norte
4192;5685.0;CPDNH2-MA230;;-3.796367;-43.406167;MA;Norte
4193;5687.0;CPDNH2-MA069;;-3.796367;-43.406167;MA;Norte
4194;5688.0;SLUIS4-MA500;;-2.675556;-44.314167;MA;Norte
4195;5689.0;SLUIS4-MA230;;-2.675556;-44.314167;MA;Norte
4196;5690.0;CSP----CE230;;-3.58471389;-38.85593333;CE;Nordeste
4197;5691.0;SLUIS3-MA230;;-2.581545;-44.147708;MA;Norte
4198;5693.0;SLUIS3-MA069;;-3.796367;-43.406167;MA;Norte
4199;5695.0;PNEVES-MA500;;-2.727222;-42.596389;MA;Norte
4200;5696.0;SUZANO-MA230;;-5.415556;-47.550556;MA;Norte
4201;5697.0;SUZANO-MA034;;-5.415556;-47.550556;MA;Norte
4202;5698.0;SUZAN-UTE002;UTE;-5.415556;-47.550556;MA;Norte
4203;5699.0;LVENT3-PI500;;-8.8729089;-41.5951583;PI;Nordeste
4204;5700.0;PSE-G-UTE000;UTE;-10.8175;-36.94;SE;Nordeste
4205;5701.0;C.DANT-BA230;;-10.59527778;-38.36722222;BA;Nordeste
4206;5702.0;SOLFUTUFV072;UFV;-3.86075;-38.557167;CE;Nordeste
4207;5703.0;C.DANT-BA069;;-14.8583323;-39.2716405;BA;Nordeste
4208;5711.0;ITABAI-SE230;;-10.66;-37.45833333;SE;Nordeste
4209;5713.0;ITABAI-SE069;;-14.8583323;-39.2716405;SE;Nordeste
4210;5714.0;MSULD2-BA034;;-11.280141;-42.666624;BA;Nordeste
4211;5715.0;ITBT1--SE013;;-10.66;-37.45833333;SE;Nordeste
4212;5716.0;ITBTIP-SE013;;-14.8583323;-39.2716405;SE;Nordeste
4213;5717.0;ITBT2--SE013;;-10.66;-37.45833333;SE;Nordeste
4214;5720.0;JARDIM-SE500;;-10.89194444;-37.14166667;SE;Nordeste
4215;5721.0;JARDIM-SE230;;-10.89194444;-37.14166667;SE;Nordeste
4216;5722.0;FAFEN--SE230;;-12.669314;-38.277457;SE;Nordeste
4217;5723.0;JARDIM-SE069;;-14.8583323;-39.2716405;SE;Nordeste
4218;5724.0;JD.VCI-SE230;;-12.669314;-38.277457;SE;Nordeste
4219;5725.0;PSERGI-SE500;;-10.8175;-36.94;SE;Nordeste
4220;5726.0;CRLAND-BA230;;-14.031475;-41.532764;BA;Nordeste
4221;5727.0;CRLAND-BA034;;-14.031475;-41.532764;BA;Nordeste
4222;5728.0;PARA-2-PE034;;-8.91557238;-36.77560354;PE;Nordeste
4223;5729.0;SVACASEOL022;EOL;-8.91557238;-36.77560354;PE;Nordeste
4224;5732.0;SANTII-AL230;;-9.365179894;-37.27871365;AL;Nordeste
4225;5733.0;SANTII-AL069;;-8.565919;-39.591642;AL;Nordeste
4226;5734.0;PNBIII-PI230;;-3.125025;-41.7661;PI;Nordeste
4227;5736.0;SCH----BA013;;-14.8583323;-39.2716405;BA;Nordeste
4228;5737.0;PNBIII-PI138;;-6.72389;-43.563958;PI;Nordeste
4229;5738.0;FIAT---PE230;;-7.627422;-34.9602;PE;Nordeste
4230;5739.0;CNOVA2-BA230;;-14.509293;-42.588387;BA;Nordeste
4231;5740.0;OLINDI-BA500;;-11.3175;-38.3836;BA;Nordeste
4232;5741.0;NSSOCO-SE230;;-10.875556;-37.147444;SE;Nordeste
4233;5742.0;CNOVA2-BA034;;-14.509293;-42.588387;BA;Nordeste
4234;5743.0;NSSOCO-SE069;;-14.8583323;-39.2716405;SE;Nordeste
4235;5744.0;CNOVA-EOL026;EOL;-14.509293;-42.588387;BA;Nordeste
4236;5745.0;FLORES-RN034;;-4.963689;-36.916961;RN;Nordeste
4237;5746.0;CSP---UTE002;UTE;-3.58471389;-38.85593333;CE;Nordeste
4238;5750.0;CAMAC2-BA500;;-12.61777778;-38.34805556;BA;Nordeste
4239;5751.0;CMDBP1-BA230;;-12.61777778;-38.34805556;BA;Nordeste
4240;5752.0;CAMAC4-BA500;;-12.6171795;-38.3435884;BA;Nordeste
4241;5753.0;BRASKE-BA230;;-12.669314;-38.277457;BA;Nordeste
4242;5755.0;FORD---BA230;;-12.669314;-38.277457;BA;Nordeste
4243;5756.0;CAMAC4-BA230;;-12.6171795;-38.3435884;BA;Nordeste
4244;5757.0;CMD-BP-BA069;;-14.8583323;-39.2716405;BA;Nordeste
4245;5761.0;POLO---BA230;;-12.662964;-38.273906;BA;Nordeste
4246;5762.0;AREMBEUTE000;UTE;-12.689944;-38.304611;SE;Nordeste
4247;5763.0;POLO---BA069;;-14.8583323;-39.2716405;BA;Nordeste
4248;5764.0;MURICIUTE000;UTE;-12.663;-38.2778;BA;Nordeste
4249;5771.0;CMDBP2SIN000;SIN;-12.61777778;-38.34805556;BA;Nordeste
4250;5778.0;CMDBP1SIN002;SIN;-12.61777778;-38.34805556;BA;Nordeste
4251;5782.0;CATU---BA230;;-12.39138889;-38.36694444;BA;Nordeste
4252;5786.0;CATU---BA069;;-14.8583323;-39.2716405;BA;Nordeste
4253;5787.0;ITABUT-BA230;;-14.8583323;-39.2716405;BA;Nordeste
4254;5790.0;ITABUT-BA138;;-14.8583323;-39.2716405;BA;Nordeste
4255;5791.0;CTURL1-BA013;;-14.8583323;-39.2716405;BA;Nordeste
4256;5792.0;CTURL2-BA013;;-14.8583323;-39.2716405;BA;Nordeste
4257;5793.0;CTUT1--BA013;;-14.8583323;-39.2716405;BA;Nordeste
4258;5794.0;CTUT2--BA013;;-14.8583323;-39.2716405;BA;Nordeste
4259;5797.0;FEIRAS-BA230;;-12.126311;-38.933543;BA;Nordeste
4260;5798.0;FEIRAS-BA069;;-14.8583323;-39.2716405;BA;Nordeste
4261;5799.0;CSP---UTE001;UTE;-3.58471389;-38.85593333;CE;Nordeste
4262;5800.0;PSE-V-UTE000;UTE;-10.8175;-36.94;SE;Nordeste
4263;5802.0;COTEGI-BA230;;-12.7940013;-38.4224362;BA;Nordeste
4264;5803.0;COTEGI-BA069;;-14.8583323;-39.2716405;BA;Nordeste
4265;5805.0;ASSUV-UFV030;UFV;-5.5083;-36.01778;PB;Nordeste
4266;5809.0;CTGT2--BA013;;-12.7940013;-38.4224362;BA;Nordeste
4267;5814.0;MVENTO-RN069;;-5.373736;-35.884864;RN;Nordeste
4268;5815.0;MAR3-VUTE000;UTE;-4.8239;-44.356086;MA;Norte
4269;5816.0;MVENTO-RN034;;-5.373736;-35.884864;RN;Nordeste
4270;5818.0;SGON-1UFV242;UFV;-10.091579;-45.264353;PI;Nordeste
4271;5819.0;GLOBALUTE000;UTE;-12.7275;-38.482917;BA;Nordeste
4272;5820.0;GLOBA1UTE000;UTE;-12.727778;-38.482778;BA;Nordeste
4273;5821.0;TERMBA-BA230;;-33.603249;-53.328151;BA;Nordeste
4274;5822.0;JACARA-BA230;;-12.69305556;-38.48444444;BA;Nordeste
4275;5823.0;GLOBA2UTE000;UTE;-12.727778;-38.483056;BA;Nordeste
4276;5824.0;DOW----BA230;;-12.669314;-38.277457;BA;Nordeste
4277;5826.0;JACARA-BA069;;-14.8583323;-39.2716405;BA;Nordeste
4278;5827.0;CFURTAUTE000;UTE;-12.7;-38.56666667;BA;Nordeste
4279;5830.0;JCRT1--BA013;;-12.69305556;-38.48444444;BA;Nordeste
4280;5831.0;JCRT2--BA013;;-12.69305556;-38.48444444;BA;Nordeste
4281;5835.0;MIRAT2-MA013;;-3.566219;-44.535478;MA;Norte
4282;5836.0;JPESII-PB500;;-7.21794;-34.92886;PB;Nordeste
4283;5837.0;JPESII-PB230;;-7.21794;-34.92886;PB;Nordeste
4284;5838.0;JPESII-PB069;;-5.5083;-36.01778;PB;Nordeste
4285;5840.0;BRIGDAUFV000;UFV;-8.565919;-39.591642;PE;Nordeste
4286;5842.0;PITUAC-BA230;;-12.93916667;-38.42;BA;Nordeste
4287;5843.0;PITUAC-BA069;;-14.8583323;-39.2716405;BA;Nordeste
4288;5845.0;PTUT3--BA013;;-12.93916667;-38.42;BA;Nordeste
4289;5847.0;PTUT2--BA013;;-12.93916667;-38.42;BA;Nordeste
4290;5849.0;PTUT4--BA013;;-12.93916667;-38.42;BA;Nordeste
4291;5850.0;ASSUV--RN138;;-5.5083;-36.01778;RN;Nordeste
4292;5851.0;ASSUV--RN034;;-5.5083;-36.01778;RN;Nordeste
4293;5852.0;MATATU-BA230;;-12.97555556;-38.48444444;BA;Nordeste
4294;5856.0;MATATU-BA069;;-14.8583323;-39.2716405;BA;Nordeste
4295;5860.0;POCIII-BA500;;-14.515368;-40.384987;BA;Nordeste
4296;5861.0;POCOES-BA230;;-14.517543;-40.376853;BA;Nordeste
4297;5862.0;POCOES-BA138;;-14.8583323;-39.2716405;BA;Nordeste
4298;5863.0;MTTT04-BA011;;-14.8583323;-39.2716405;BA;Nordeste
4299;5864.0;MTTT05-BA011;;-14.8583323;-39.2716405;BA;Nordeste
4300;5867.0;POD-T1-BA013;;-14.517543;-40.376853;BA;Nordeste
4301;5869.0;POD-T2-BA013;;-14.517543;-40.376853;BA;Nordeste
4302;5871.0;TOMBA--BA230;;-12.287361;-38.96722222;BA;Nordeste
4303;5872.0;EMBASA-BA230;;-12.669314;-38.277457;BA;Nordeste
4304;5873.0;TOMBA--BA069;;-14.8583323;-39.2716405;BA;Nordeste
4305;5878.0;TACARA-PE034;;-9.059308;-38.131647;PE;Nordeste
4306;5879.0;MSULD3-EOL22;;-11.280141;-42.666624;AP;Norte
4307;5881.0;G.MANG-BA230;;-12.60638889;-39.03333333;BA;Nordeste
4308;5882.0;P.CAVA-BA230;;-12.60638889;-39.03333333;BA;Nordeste
4309;5883.0;G.MANG-BA069;;-14.8583323;-39.2716405;BA;Nordeste
4310;5886.0;GVMT1--BA013;;-14.8583323;-39.2716405;BA;Nordeste
4311;5887.0;GVMRLT-BA013;;-14.8583323;-39.2716405;BA;Nordeste
4312;5888.0;P.CAVAUHE000;UHE;-12.6;-38.98333333;BA;Nordeste
4313;5891.0;SA.JES-BA230;;-12.94972222;-39.26638889;BA;Nordeste
4314;5892.0;PLOT3--BA013;;-12.662964;-38.273906;BA;Nordeste
4315;5893.0;SA.JES-BA069;;-14.8583323;-39.2716405;BA;Nordeste
4316;5895.0;NSCT1--SE013;;-10.875556;-37.147444;SE;Nordeste
4317;5897.0;NSCT2--SE013;;-10.875556;-37.147444;SE;Nordeste
4318;5899.0;DLT5-6EOL030;EOL;-2.6889;-42.5676;MA;Norte
4319;5900.0;CHFS2AEOL024;EOL;-6.97288508;-36.87927525;PB;Nordeste
4320;5901.0;VACRIIEOL009;EOL;-5.07540183;-37.04298888;RN;Nordeste
4321;5902.0;FUNIL--BA230;;-14.232222;-39.462778;BA;Nordeste
4322;5904.0;FUNIL--BA138;;-14.8583323;-39.2716405;BA;Nordeste
4323;5905.0;VSANGEEOL039;EOL;-8.7817698;-41.45197534;PI;Nordeste
4324;5906.0;D.MEI--BA138;;-14.8583323;-39.2716405;BA;Nordeste
4325;5907.0;P.ASTE-BA138;;-14.8583323;-39.2716405;BA;Nordeste
4326;5908.0;CAMACA-BA138;;-14.8583323;-39.2716405;BA;Nordeste
4327;5909.0;ITAPEB-BA138;;-14.8583323;-39.2716405;BA;Nordeste
4328;5911.0;FUNILT-BA013;;-14.8583323;-39.2716405;BA;Nordeste
4329;5912.0;ITAGIB-BA230;;-14.234494;-39.716589;BA;Nordeste
4330;5913.0;AVENTDEOL025;EOL;-5.32567041;-35.73408378;RN;Nordeste
4331;5915.0;FUNIL--BA013;;-14.8583323;-39.2716405;BA;Nordeste
4332;5916.0;VSMEL2EOL036;EOL;-5.07600796;-36.99304441;RN;Nordeste
4333;5917.0;TIANGD-CE230;;-3.772047;-41.028916;CE;Nordeste
4334;5920.0;UFL01GUHE000;UHE;-14.8583323;-39.2716405;BA;Nordeste
4335;5921.0;UFL02GUHE000;UHE;-14.8583323;-39.2716405;BA;Nordeste
4336;5922.0;UFL03GUHE000;UHE;-14.8583323;-39.2716405;BA;Nordeste
4337;5923.0;ACARAT-CE230;;-2.9358377;-40.1055571;CE;Nordeste
4338;5926.0;SLUZI2-PB500;;-6.913423;-36.985295;PB;Nordeste
4339;5935.0;ALX-B1UFV045;UFV;-5.261875;-37.96893889;CE;Nordeste
4340;5938.0;LAVRASUFV000;UFV;-3.792375;-38.91821865;CE;Nordeste
4341;5940.0;VSJN1-EOL035;EOL;-10.34475554;-40.4377539;BA;Nordeste
4342;5941.0;BRUMAD-BA230;;-14.21361111;-41.63611111;BA;Nordeste
4343;5944.0;BRUMAD-BA069;;-14.8583323;-39.2716405;BA;Nordeste
4344;5947.0;BRUMAD-BA138;;-14.8583323;-39.2716405;BA;Nordeste
4345;5957.0;FVSJP-UFV128;UFV;-8.27853583;-42.16353972;PI;Nordeste
4346;5958.0;RIOALT-PB230;;-6.9661;-37.9892;PB;Nordeste
4347;5959.0;RIOALT-PB034;;-6.9661;-37.9892;PB;Nordeste
4348;5960.0;BL-SUL-RN138;;-5.294071;-35.797937;RN;Nordeste
4349;5961.0;ITBNIN-SE230;;-11.276389;-37.791667;SE;Nordeste
4350;5962.0;BL-NOR-RN138;;-5.225277;-35.800473;RN;Nordeste
4351;5963.0;ITBNIN-SE069;;-14.8583323;-39.2716405;SE;Nordeste
4352;5965.0;ITHT2--SE013;;-11.276389;-37.791667;SE;Nordeste
4353;5966.0;BSULB1-RN034;;-5.294071;-35.797937;RN;Nordeste
4354;5967.0;BNORB1-RN034;;-5.225277;-35.800473;RN;Nordeste
4355;5968.0;BNORB1EOL018;EOL;-5.22620707;-35.78523117;RN;Nordeste
4356;5969.0;BWGUI1-BA069;;-14.348889;-42.608611;BA;Nordeste
4357;5970.0;ITAPEB-BA230;;-15.969401;-39.58473;BA;Nordeste
4358;5971.0;VERACE-BA230;;-33.603249;-53.328151;BA;Nordeste
4359;5972.0;EUNAPO-BA230;;-16.37722222;-39.58027778;BA;Nordeste
4360;5973.0;VERACE-BA034;;-33.603249;-53.328151;BA;Nordeste
4361;5974.0;EUNAPO-BA138;;-14.8583323;-39.2716405;BA;Nordeste
4362;5975.0;ITAPEBUHE000;UHE;-15.966462;-39.592739;BA;Nordeste
4363;5978.0;VERACEUTE001;UTE;-33.603249;-53.328151;BA;Nordeste
4364;5979.0;EKA----BA013;;-33.603249;-53.328151;BA;Nordeste
4365;5980.0;BWGUI2-BA069;;-14.403056;-42.628333;BA;Nordeste
4366;5981.0;NARAND-BA230;;-12.953719;-38.445331;BA;Nordeste
4367;5982.0;BWG1B1-BA034;;-14.348889;-42.608611;BA;Nordeste
4368;5983.0;NBA1---BA069;;-14.8583323;-39.2716405;BA;Nordeste
4369;5984.0;BWG2B1-BA034;;-14.403056;-42.628333;BA;Nordeste
4370;5985.0;BWG2B1EOL028;EOL;-14.41988897;-42.62872019;BA;Nordeste
4371;5986.0;SPEDRO-BA034;;-13.3164;-43.2728;BA;Nordeste
4372;5988.0;SPEDRO-BA069;;-13.3164;-43.2728;BA;Nordeste
4373;5989.0;C.VENT-RN138;;-5.332889;-35.9455;RN;Nordeste
4374;5990.0;CVENT1-RN034;;-5.332889;-35.9455;RN;Nordeste
4375;5991.0;TFREIT-BA230;;-17.570299;-39.730498;BA;Nordeste
4376;5992.0;CVENT2-RN034;;-5.35434917;-35.93354673;RN;Nordeste
4377;5993.0;TFREIT-BA138;;-14.8583323;-39.2716405;BA;Nordeste
4378;5995.0;ITAMAR-BA138;;-14.8583323;-39.2716405;BA;Nordeste
